Feature ID	Taxon	Confidence
127f2c365caf7986e8c3a6d5eba4cc95a24fdcd6	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Skeletonema; s__Skeletonema_menzellii	0.9303664931671554
12808eb1ed1bd134c38504a4b6deb8fb5eeb5a2b	d__Eukaryota; p__Haptophyta; c__Prymnesiophyceae; o__Prymnesiales	0.8817784746805338
128d8cdc5c25995b59b6dfe664443c083793af72	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Acanthoecida; f__Stephanoecidae; g__Calliacantha; s__Calliacantha_natans	0.8911516494515682
12b94d116fd2069bd439791a23792f3877f8aa16	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_eukaryote	0.9178168362045855
12f9f7da91751248adda1fb06f1191bfd93c598a	d__Eukaryota; p__Cercozoa	0.9927274487249074
132b5ab2fda973b629783daa5511844ebf136ce4	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__Chromulinales; f__Paraphysomonadaceae; g__Paraphysomonas	0.9441434144316867
134f3a15f1601abc31caddd5bf547ac01e1dff18	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_eukaryote	0.9090559729299936
14063b316b55e0aba98671445f812b999c792a98	d__Eukaryota; p__Cryptophyta; c__Cryptophyceae; o__Pyrenomonadales; f__Geminigeraceae; g__Plagioselmis; s__uncultured_freshwater	0.8076805271150941
143b35d4173747a5ea80cfdfe4154f571ae3eb92	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Thaumatomonadida; f__Thaumatomonadida; g__Peregriniidae; s__Esquamula_lacrimiformis	0.9985973281623785
148cd46992fa4ef4d402e37f9915f689366257af	d__Eukaryota; p__Cryptophyta; c__Cryptophyceae; o__Pyrenomonadales; f__Geminigeraceae; g__Teleaulax	0.8431352084196969
14c09a95d6bc82bd2db32ca058677606d4f07b77	d__Eukaryota	0.999999999999993
14d0e97a56671180046d7f960a5fecf53d59f0b9	d__Eukaryota	0.9999999999999856
14e9ec78af04d7fe729726a57565171c78489269	d__Eukaryota; p__Cryptophyta; c__Cryptophyceae; o__Cryptomonadales; f__Cryptomonadales; g__Cryptomonadales; s__uncultured_Cryptophyta	0.9216748395726897
179efc33c859c8e1f16b3e1b67721b5beaeb9618	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Marimonadida; f__Marimonadida; g__NAMAKO-15; s__uncultured_marine	0.9970502036281467
17c8851e8799bbc06fc23907ddc52c29fb07d2f9	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya	0.9999992133800507
1876f67f2b87b25d670765b78085166e211c2a81	d__Eukaryota	1.0000000000000144
1880eb43e4fb863388f7173cb9275467a6b83f82	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Acanthoecida; f__Stephanoecidae	0.7572250037111519
18ba6c2a8e0935666c5561c67b4779c76e0a9689	d__Eukaryota; p__Holozoa; c__Ichthyosporea; o__Abeoformidae; f__Abeoformidae; g__Abeoforma; s__uncultured_eukaryote	0.9217777653197902
18fad3921e324383558aa62e9affc56ebcec4c9e	d__Eukaryota; p__Ciliophora; c__Intramacronucleata_Spirotrichea; o__Hypotrichia; f__Holostichidae	0.7581192089339859
1926f2700525f93297c14030fde07cde4f76311b	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mollusca; g__Mytilus; s__Mytilus	0.9991155977434371
1a361a80ba2db801d7046366e42728794ae42c31	d__Eukaryota	1.0000000000000033
1aa4ac034cbb53fa415bb60827e6151e1914fa85	d__Eukaryota; p__Ciliophora; c__Intramacronucleata_Spirotrichea; o__Hypotrichia; f__Holostichidae; g__Holosticha; s__uncultured_eukaryote	0.9659466318884561
1b76f79f639903a40e14380037f80c49caadd9fc	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.908690604076809
1bdc252b011ba0ac50984ffd55ef82c799ef1589	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.9276359534421896
1c9f4011465612b444406405e56c2bfcd975b33f	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_MALV-2E_Guillou_18_34	0.9999999546048183
1cb850a737ca84e46177ceecfca982736fe3f778	d__Eukaryota; p__Cercozoa	0.9927742336159625
1cd231e771a13c394015d72248c567053e7ee2e7	d__Eukaryota; p__Chlorophyta; c__Mamiellophyceae; o__Dolichomastigales; f__Dolichomastigaceae; g__Crustomastix	0.9939167953224738
1ce867028adbd9106b2a8637d5280fd52e5b28f2	d__Eukaryota; p__Cercozoa; c__Novel_Clade_2; o__Novel_Clade_2; f__Novel_Clade_2; g__Novel_Clade_2	0.8997649089182085
1d6521d4f9b33413b8339e55b333909dd7a2f671	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Cnidaria; g__Aglantha; s__Aglantha	0.8314104405890335
1d85f70b8eb81b40d6fb4c58afce916ae8f3451a	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_eukaryote	0.9023511893033812
1e63f8a459e1ff2db6056478df1da37436ea54ae	d__Eukaryota	0.9999999999999942
1ed36448c9d9c31449e8d43492a17a5016334253	d__Eukaryota	0.9999999999999868
1f7272d1ad1fecc1ed7b129cea6d1c364a32cd1a	d__Eukaryota	1.0000000000000047
1ff53f29b703f829faa5ebed1ba445109b6e8391	d__Eukaryota; p__Cercozoa; c__Thecofilosea	0.9995286824705915
20018bd7d9f7950a6fa194706f3296f91fb7df74	d__Eukaryota; p__MAST-8; c__MAST-8; o__MAST-8; f__MAST-8; g__MAST-8; s__uncultured_eukaryote	0.986203870277053
204f4737cd9997ec0bb9c9beb2c8dd52601ea723	d__Eukaryota	1.000000000000006
2069ad653d258c1a05d26cd30f0858f62d051910	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mollusca; g__Mytilus; s__Mytilus	0.9999976501195574
20b8654ed928f1d96db4f4a002631c6133321311	d__Eukaryota	1.000000000000001
20bebfbf9edff7e538c4107f92bc80fd0dfebccc	d__Eukaryota	1.0000000000000024
20f6993f034d693f02be1947a10ae1491eea7944	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Acanthoecida; f__Stephanoecidae; g__Diaphanoeca	0.7083398132968298
2107149df38e9154af64ace1d374c0e7dbbac00b	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_eukaryote	0.8825392665928912
2184f4deb969c03e3304b4fc3059b986640f3df8	d__Eukaryota; p__Apusomonadidae; c__Apusomonadidae; o__Apusomonadidae; f__Apusomonadidae; g__Amastigomonas; s__uncultured_Apusozoa	0.9999998770730163
2228b7902843084b9c2b6f55a360ec373385d3fb	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.7975354481591186
223c6dbd73bc477f1d25c81306c1f409e50dcc52	d__Eukaryota; p__Ciliophora	0.9999944869503218
225d341f3eb2fcdecb9b632a0b0005273375da8b	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Skeletonema; s__Skeletonema_menzellii	0.9170488877346377
225f1f54568eb753b1bd367585dd57f6a1db79bc	d__Eukaryota; p__Holozoa	0.7342221198186794
22b2c2ff4d7cae2cd88e3a20e738f8550c8b87a7	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Copepoda; g__Oithona; s__Oithona	0.999999331853924
234b8e6ee56e1fa08e4b097f6c12a39bb9b3e34e	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_III; g__Syndiniales_Group_III; s__uncultured_Rhizaria	0.9999563918851341
23a8837b864a13e7fcdf11a40723ca5dc9bf3338	d__Eukaryota; p__Labyrinthulomycetes; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_eukaryote	0.8053274656069318
2429abb5c0b3af7aa6b2c6c747d5d7e8282f275d	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Duboscquella; s__Euduboscquella_sp.	0.9191413105753635
243197f2b23c98ed4028537f47d62b1553a40b7f	d__Eukaryota; p__Cryptophyta; c__Cryptophyceae; o__Pyrenomonadales; f__Chroomonadaceae; g__Hemiselmis; s__Hemiselmis_rufescens	0.8722385306193975
2458e6f23dac105b852d6ebc365da8d69501f3ab	d__Eukaryota; p__Cercozoa; c__Cercozoa; o__Basal_Group_T; f__Basal_Group_T; g__Basal_Group_T; s__uncultured_Cercozoa	0.9996477197247672
246907bcb4b518ba00ec8b897cc7cbb165544a94	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa	0.9145764521836462
246cac339cf75b668343f8abba84ce93c8454f78	d__Eukaryota; p__Chlorophyta; c__Chlorodendrophyceae; o__Chlorodendrales; f__Chlorodendrales; g__Tetraselmis; s__Tetraselmis_sp.	0.7041897654320832
257d13ac058776a9d9b55a978fde79ba844a2809	d__Eukaryota; p__Cercozoa; c__Chlorarachniophyta; o__Chlorarachniophyta; f__Chlorarachniophyta; g__uncultured	0.7471886203126593
266d7ad882b4eafabb4d4278dc10cf073d350ed1	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Marimonadida; f__Marimonadida; g__Pseudopirsonia	0.9999886710991847
268cae4da4af71a80b62142cbb999c4d6ad7e730	d__Eukaryota; p__Haptophyta; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales; g__OLI51059; s__uncultured_eukaryote	0.7021252704358042
268f4c88773e3b67c186343b8f71ae14b48f6a8c	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Coccidia; f__Eimeriorina	0.9999583447233178
26d7c048f82f9cf403b49db6cf2ef14d54762bd3	d__Eukaryota; p__Ciliophora	0.9979211257821674
26e9cafc0e6c95a05e48588a0b80ffeda70ff326	d__Eukaryota; p__Cercozoa; c__Novel_Clade_2; o__Novel_Clade_2; f__Novel_Clade_2; g__Novel_Clade_2	0.9647465239721336
27f793efd8772471fef043c3ffb86c7f531fd33c	d__Eukaryota	1.000000000000002
283002e6cc20c1eb0ac6622736029d2483497922	d__Eukaryota; p__Cryptophyta; c__Cryptophyceae; o__Pyrenomonadales; f__Chroomonadaceae; g__Hemiselmis; s__Hemiselmis_rufescens	0.9960229090789027
286b8c8db8a16035fe482430de1cec6bc7393e21	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__Amoebophrya_sp.	0.9035586928351635
28da6f4236f7670b77ba3ceaf1fe4aef758f3479	d__Eukaryota	0.9999999999999836
290d17b4eefc78e3f1a693c68b86d63201887a4c	d__Eukaryota; p__Cryptophyta; c__Cryptophyceae; o__Pyrenomonadales; f__Geminigeraceae	0.9168182527589023
2991009f94f6964f42f90a7990db8be336377a9c	d__Eukaryota; p__Retaria	0.7494511499629385
2b061f94a6e6907184a57244a6f2a691c990dce9	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.9324339517990365
2b21d09d631a6fbdd4f441a7bd56a7a7127155b0	d__Eukaryota; p__Retaria	0.7232305149786759
2bd144e7ab96c7c419eddea392038878464e553a	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.9432720729771479
2be2f6727e2599c42c5c45877f5f448e192e4cbd	d__Eukaryota; p__Holozoa; c__Ichthyosporea; o__Abeoformidae; f__Abeoformidae; g__Abeoforma; s__uncultured_eukaryote	0.7831674546228491
2ce8e0e0b61c4362a4122d6ad12730ecdad3a825	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.9371285995429308
