# Constructed from biom file
#OTU ID	SRR12442322	SRR12442323	SRR12442324	SRR12442325	SRR12442331	SRR12442342	SRR12442353	SRR12442354	taxonomy
JF790984.1.1777	2.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	d__Eukaryota; p__Cryptophyta; c__Cryptophyceae; o__Pyrenomonadales; f__Chroomonadaceae; g__Hemiselmis; s__Hemiselmis_rufescens
AB217869.1.1806	2.0	1.0	9.0	16.0	8.0	2.0	0.0	0.0	d__Eukaryota; p__Ochrophyta; c__Raphidophyceae; o__Chattonellales; f__Chattonellales; g__Heterosigma; s__Heterosigma_akashiwo
KJ758571.1.1799	13.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II
AM491011.1.1802	2.0	3.0	10.0	1.0	8.0	2.0	1.0	2.0	d__Eukaryota; p__Haptophyta; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiaceae; g__Haptolina
KU561155.1.1715	0.0	8.0	2.0	0.0	0.0	18.0	1.0	0.0	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__Picochlorum_maculatum
KJ761355.1.1806	6.0	2.0	1.0	2.0	6.0	1.0	7.0	2.0	d__Eukaryota; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Thraustochytriaceae; g__Aplanochytrium
JN832824.1.1705	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales
GU821506.1.1406	1.0	6.0	0.0	0.0	0.0	4.0	6.0	0.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Protaspa
KJ757626.1.1797	11.0	16.0	0.0	0.0	0.0	1.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__phytoplankton_environmental
KJ763285.1.1791	3.0	2.0	0.0	0.0	0.0	10.0	4.0	17.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales
KJ763348.1.1800	0.0	0.0	1.0	0.0	6.0	11.0	0.0	2.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II
KC488556.1.1659	6.0	11.0	2.0	3.0	1.0	0.0	2.0	1.0	d__Eukaryota; p__MAST-7; c__MAST-7B; o__MAST-7B; f__MAST-7B; g__MAST-7B; s__uncultured_eukaryote
KF130521.1.1757	4.0	4.0	3.0	7.0	8.0	0.0	1.0	4.0	d__Eukaryota; p__Haptophyta; c__Prymnesiophyceae; o__Prymnesiales
KC894150.1.1725	3.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__Leptocylindrus_danicus
GU825414.1.1202	7.0	9.0	3.0	2.0	1.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Peridiniales
KJ760652.1.1793	10.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Filasterea; o__Ministeriida; f__Capsasporidae; g__Marine_Group; s__uncultured_eukaryote
KF130230.1.1781	11.0	12.0	16.0	4.0	13.0	1.0	1.0	1.0	d__Eukaryota; p__MAST-11; c__MAST-11; o__MAST-11; f__MAST-11; g__MAST-11; s__uncultured_eukaryote
KX532427.1.1339	2.0	3.0	2.0	0.0	15.0	2.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II
KX602096.1.1617	0.0	4.0	1.0	2.0	8.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Chlorarachniophyta; o__Chlorarachniophyta; f__Chlorarachniophyta; g__uncultured; s__uncultured_chlorarachniophyte
GU825515.1.1202	16.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Heterodinium; s__uncultured_eukaryote
AF274262.1	5.0	8.0	0.0	6.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
AJ402351.1.1758	1.0	12.0	4.0	0.0	14.0	2.0	3.0	1.0	d__Eukaryota; p__Haptophyta; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales
AY882471.1.1208	8.0	3.0	0.0	0.0	0.0	4.0	1.0	0.0	d__Eukaryota
DQ060524.1.1778	1.0	7.0	8.0	1.0	0.0	2.0	0.0	0.0	d__Eukaryota; p__Picozoa; c__Picomonadida; o__Picomonadidae; f__Picomonadidae; g__Picomonas; s__uncultured_biliphyte
KY980249.1.1739	2.0	5.0	2.0	0.0	0.0	4.0	0.0	37.0	d__Eukaryota; p__Cryptophyta; c__Cryptophyceae; o__Pyrenomonadales; f__Geminigeraceae; g__Teleaulax
EU418970.1.1590	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
FR874369.1.1800	0.0	0.0	1.0	0.0	2.0	1.0	0.0	19.0	d__Eukaryota; p__Cercozoa; c__Novel_Clade_2; o__Novel_Clade_2; f__Novel_Clade_2; g__Novel_Clade_2; s__uncultured_marine
KF129835.1.1777	12.0	13.0	1.0	11.0	1.0	1.0	1.0	0.0	d__Eukaryota; p__MAST-11; c__MAST-11; o__MAST-11; f__MAST-11; g__MAST-11; s__uncultured_eukaryote
KC582978.1.1823	7.0	3.0	0.0	0.0	3.0	0.0	0.0	2.0	d__Eukaryota; p__Ochrophyta; c__Raphidophyceae; o__Raphidophyceae; f__Raphidophyceae; g__Raphidophyceae; s__uncultured_stramenopile
KF130061.1.1763	4.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Centrohelida; c__Centrohelida; o__Centrohelida; f__Centrohelida; g__Centrohelida; s__uncultured_eukaryote
KF130338.1.1751	5.0	17.0	0.0	0.0	0.0	0.0	0.0	1.0	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__uncultured; f__uncultured; g__uncultured
AY256322.1.1225	11.0	2.0	0.0	4.0	1.0	0.0	1.0	1.0	d__Eukaryota; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Thraustochytriaceae; g__Aplanochytrium
KX602099.1.1621	4.0	3.0	11.0	49.0	10.0	0.0	0.0	0.0	d__Eukaryota; p__Picozoa; c__Picomonadida
GU373965.1.1583	7.0	19.0	0.0	0.0	0.0	1.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Pseudo-nitzschia; s__uncultured_stramenopile
AB252744.1.1720	9.0	13.0	0.0	1.0	0.0	1.0	1.0	0.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Cryothecomonas; s__uncultured_eukaryote
AF107080.1.1795	0.0	5.0	0.0	4.0	2.0	0.0	0.0	2.0	d__Eukaryota; p__Haptophyta; c__Prymnesiophyceae; o__Prymnesiales
KJ763362.1.1797	1.0	0.0	7.0	0.0	0.0	7.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_eukaryote
EF527133.1.1840	0.0	0.0	0.0	0.0	0.0	5.0	5.0	8.0	d__Eukaryota; p__Chlorophyta; c__Chlorodendrophyceae; o__Chlorodendrales; f__Chlorodendrales; g__Tetraselmis
KJ758256.1.1799	11.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
DQ080013.1	15.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Cnidaria; s__Gilia; s__Gilia
KJ760589.1.1792	9.0	5.0	2.0	0.0	0.0	2.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Kareniaceae; g__Karlodinium; s__uncultured_marine
KJ762905.1.1797	8.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Ceratiaceae; g__Neoceratium; s__uncultured_eukaryote
GAPN01002113.1.1308	8.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Cylindrotheca; s__Cylindrotheca_closterium
KJ763237.1.1781	4.0	4.0	0.0	0.0	0.0	2.0	0.0	3.0	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__uncultured; f__uncultured; g__uncultured; s__uncultured_eukaryote
FJ176220.1.1739	10.0	10.0	0.0	2.0	3.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Filasterea; o__Ministeriida; f__Capsasporidae; g__Marine_Group
GU823655.1.1204	9.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Pseudo-nitzschia; s__uncultured_stramenopile
KC582929.1.1796	1.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_alveolate
KX602094.1.1655	0.0	15.0	2.0	0.0	0.0	0.0	2.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae
KJ759310.1.1792	2.0	10.0	10.0	0.0	0.0	0.0	1.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_Syndiniales
AB265963.1.1755	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
HG005135.1.1634	11.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
FJ000184.1.1267	9.0	1.0	0.0	0.0	7.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Duboscquella; s__uncultured_eukaryote
JXLM01000489.977.2768	15.0	10.0	5.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata
KU743532.1.1797	9.0	10.0	2.0	0.0	1.0	0.0	0.0	0.0	d__Eukaryota; p__Chlorophyta; c__Nephroselmidophyceae; o__Nephroselmidales; f__Nephroselmidales; g__Nephroselmis; s__uncultured_Chlorophyta
KJ763064.1.1803	0.0	19.0	4.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
GQ863784.1.1612	0.0	2.0	0.0	13.0	4.0	0.0	2.0	1.0	d__Eukaryota; p__Labyrinthulomycetes; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_eukaryote
KC488597.1.1709	0.0	0.0	2.0	21.0	17.0	0.0	0.0	4.0	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Marimonadida; f__Marimonadida; g__Pseudopirsonia
KC488506.1.1684	12.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II
GU824032.1.1221	16.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Gymnodiniphycidae; g__Gyrodinium
KC488463.1.1696	6.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__uncultured; s__uncultured_marine
KJ763809.1.1784	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I
KJ760881.1.1785	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Duboscquella; s__uncultured_eukaryote
KF129639.1.1754	2.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_eukaryote
KC488503.1.1685	0.0	5.0	8.0	5.0	3.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_dinoflagellate
AB275056.1.1726	5.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Marimonadida; f__Marimonadida; g__NAMAKO-15; s__uncultured_eukaryote
KJ763633.1.1797	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya
EF172968.1.1678	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_MALVII_Guillou_II.3_4
KF130481.1.1761	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_MALV-2C_Guillou_9_11
KF130330.1.1758	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__Amoebophrya_sp._MALV-2_Guillou_II.3_4
GU823236.1.1403	4.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Labyrinthulomycetes; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_stramenopile
KJ757457.1.1800	1.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II
JQ782083.1.1749	3.0	0.0	8.0	0.0	3.0	0.0	1.0	1.0	d__Eukaryota; p__MAST-2; c__MAST-2; o__MAST-2; f__MAST-2; g__MAST-2; s__uncultured_eukaryote
AJ402355.1.1758	3.0	11.0	0.0	0.0	0.0	0.0	2.0	0.0	d__Eukaryota; p__MAST-7; c__MAST-7D; o__MAST-7D; f__MAST-7D; g__MAST-7D; s__uncultured_eukaryote
KJ762836.1.1805	2.0	14.0	3.0	0.0	0.0	0.0	10.0	2.0	d__Eukaryota; p__Picozoa; c__Picomonadida; o__Picomonadidae; f__Picomonadidae; g__Picomonas; s__uncultured_eukaryote
JN098199.1.1537	0.0	0.0	1.0	0.0	4.0	6.0	2.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Suessiaceae
JQ222671.1.1648	0.0	0.0	0.0	0.0	0.0	4.0	0.0	9.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea; g__uncultured; s__uncultured_Rhizaria
KJ925270.1.1523	0.0	0.0	0.0	0.0	0.0	2.0	0.0	12.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Protaspa; s__uncultured_Rhizaria
KF031708.1.1743	14.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_alveolate
AJ561116.1.1817	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Marimonadida; f__Marimonadida; g__Pseudopirsonia; s__Pseudopirsonia_mucosa
KJ763157.1.1797	23.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
KJ763014.1.1803	4.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
KJ763079.1.1792	4.0	2.0	0.0	0.0	0.0	3.0	0.0	1.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__Karlodinium_veneficum
KJ760617.1.1796	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
EU793688.1.1653	8.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_MALV-2F_Guillou_26
AF033865.1.1801	6.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Peridiniales; f__Peridiniales; g__Heterocapsa; s__Heterocapsa_niei
HM581603.1.1799	3.0	4.0	5.0	0.0	1.0	0.0	6.0	6.0	d__Eukaryota; p__Haptophyta; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales
EF526743.1.1556	0.0	5.0	0.0	0.0	0.0	2.0	0.0	7.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Suessiaceae; g__Pelagodinium; s__uncultured_marine
KF130603.1.1770	0.0	2.0	0.0	0.0	0.0	1.0	2.0	16.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea; g__uncultured; s__uncultured_eukaryote
DQ396520.1.1798	2.0	0.0	4.0	0.0	0.0	6.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Skeletonema
EF527097.1.1338	1.0	1.0	0.0	0.0	4.0	0.0	0.0	7.0	d__Eukaryota; p__Ochrophyta; c__Bolidophyceae; o__Bolidophyceae; f__Bolidophyceae; g__Bolidophyceae; s__uncultured_marine
FN690411.1.1710	0.0	0.0	0.0	0.0	0.0	2.0	3.0	6.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea
AM901023.1.1763	0.0	0.0	0.0	0.0	0.0	3.0	1.0	11.0	d__Eukaryota; p__Cryptophyta; c__Cryptophyceae; o__Pyrenomonadales; f__Chroomonadaceae; g__Hemiselmis; s__Hemiselmis_cryptochromatica
KX532378.1.1333	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_alveolate
KJ763406.1.1798	5.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II
KF130133.1.1759	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II
KJ758319.1.1798	6.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
KJ762940.1.1778	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__uncultured; f__uncultured; g__uncultured; s__uncultured_marine
HQ438176.1.1600	7.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Peridiniales; f__Peridiniales; g__Protoperidinium; s__uncultured_marine
KF130057.1.1757	1.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_eukaryote
GU823028.1.1397	1.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Pseudo-nitzschia; s__uncultured_stramenopile
KF130527.1.1757	2.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya
KJ759445.1.1798	1.0	1.0	2.0	0.0	0.0	2.0	0.0	5.0	d__Eukaryota; p__Haptophyta; c__Prymnesiophyceae; o__Prymnesiales
JQ420125.1.1769	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__phytoplankton_environmental
KM879219.1.1730	12.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Thoracosphaerales; f__Thoracosphaeraceae; g__Oodinium; s__Oodinium_pouchetii
KC488565.1.1705	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Cryothecomonas; s__uncultured_eukaryote
EU780600.1.1687	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II
KJ761823.1.1803	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Cymatosirales; f__Cymatosiraceae
KC488554.1.1495	0.0	2.0	0.0	9.0	2.0	0.0	0.0	0.0	d__Eukaryota; p__MAST-7
FJ832114.1.1588	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Suessiaceae; g__Symbiodinium; s__uncultured_marine
KJ760721.1.1797	0.0	0.0	1.0	14.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Coscinodiscophytina; g__Actinocyclus; s__uncultured_eukaryote
KF130390.1.1757	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_eukaryote
KY979976.1.1705	0.0	0.0	0.0	0.0	0.0	3.0	1.0	5.0	d__Eukaryota; p__Ochrophyta; c__Pelagophyceae; o__Sarcinochrysidales; f__Sarcinochrysidales; g__Sarcinochrysidales; s__Pelagophyceae_sp.
GU823297.1.1258	3.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	d__Eukaryota; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Labyrinthulomycetes; g__Labyrinthulomycetes; s__uncultured_stramenopile
JQ781968.1.1798	1.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	d__Eukaryota; p__MAST-7; c__MAST-7; o__MAST-7; f__MAST-7; g__MAST-7; s__uncultured_eukaryote
EU793769.1.1689	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_MALV-2C_Guillou_9_11
KF620973.1.1798	3.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	d__Eukaryota; p__Haptophyta; c__Prymnesiophyceae; o__Prymnesiales
JN048119.1.1814	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea; g__uncultured
KJ759593.1.1801	0.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
GU647168.1.1540	0.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_alveolate
KT023599.1.1636	0.0	4.0	0.0	0.0	0.0	1.0	0.0	2.0	d__Eukaryota; p__Chlorophyta; c__Chlorodendrophyceae; o__Chlorodendrales; f__Chlorodendrales; g__Tetraselmis
KJ763131.1.1800	0.0	1.0	0.0	0.0	5.0	1.0	0.0	2.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_MALV-2_Guillou_II.5
GU823198.1.1218	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Cymatosirales; f__Cymatosiraceae
AY620338.1.1263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Novel_Clade_3; f__Novel_Clade_3; g__Novel_Clade_3; s__uncultured_Cercozoa
KJ763295.1.1800	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Ceratiaceae; g__Neoceratium; s__uncultured_eukaryote
FJ473378.1.1217	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
X91264.1.1793	3.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Chlorophyta; c__Pyramimonadophyceae; o__Pseudoscourfieldiales; f__Pycnococcaceae
HQ658161.1.1742	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__Amoebophrya_sp.
JX457438.1.1504	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
AY882525.1.1200	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Pseudo-nitzschia; s__uncultured_stramenopile
FJ914447.1.1525	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Gymnodiniphycidae; g__Gyrodinium
KJ759725.1.1793	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II
EU046336.1.1765	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Amphidiniales; f__Amphidiniaceae; g__Amphidinium; s__Amphidinium_sp.
AB275019.1.1721	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Thoracosphaerales; f__Thoracosphaeraceae; g__Thoracosphaeraceae; s__uncultured_eukaryote
